2022-09-16 09:07:16.488672 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyPluginVision\bin\Debug\SessionLogs\MSBuild.19280 2022-09-16 09-07-11.txt'. [8.19 ms]
2022-09-16 11:12:24.707678 ; Settings       ; Debug       ; No settings file exists for EngineSettings. A new instance with default values has been created. [16.5 ms]
2022-09-16 11:12:24.708230 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyPluginGen\bin\Release\SessionLogs\SessionLog 2022-09-16 11-12-22.txt'. [14.6 ms]
2022-09-16 11:12:24.708230 ; AssemblyData   ; Debug       ; Loaded OpenTap.VSSdk.Installer. [10.6 ms]
2022-09-16 11:12:24.816134 ; AssemblyData   ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [14.4 ms]
2022-09-16 11:12:24.830096 ; AssemblyData   ; Debug       ; Loaded mscorlib. [600 ns]
2022-09-16 11:12:24.830096 ; CLI            ; Debug       ; Executing CLI action: sdk \ vs-integration
2022-09-16 11:12:24.830096 ; CLI            ; Debug       ; CLI action returned exit code: 0 [914 us]
2022-09-16 11:12:24.849161 ; Plugin         ; Information ; Succesfully ran install step  'tap.exe sdk vs-integration --install'.  [2.21 s]
2022-09-16 11:12:24.849161 ; Package        ; Debug       ; Found no custom actions to run at 'install' stage.
2022-09-16 11:12:24.849161 ; Installer      ; Information ; Installed Visual Studio SDK CE version 1.2.6+ef0ad804 [2.54 s]
2022-09-16 11:12:24.849161 ; Installer      ; Information ; Installing C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\WPF Controls.9.17.4+5e508f08.TapPackage
2022-09-16 11:12:25.049152 ; package        ; Debug       ; Decompressed bin/Release/Packages/WPF Controls/Keysight.OpenTap.Wpf.dll [189 ms]
2022-09-16 11:12:25.343687 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/Keysight.Ccl.Wsl.4.0.1.9/Keysight.Ccl.Wsl.dll [294 ms]
2022-09-16 11:12:25.374162 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/EnvDTE.8.0.0.0/EnvDTE.dll [30.3 ms]
2022-09-16 11:12:25.470835 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/MahApps.Metro.1.3.0.0/MahApps.Metro.dll [96.3 ms]
2022-09-16 11:12:25.488083 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/System.Windows.Interactivity.4.5.0.0/System.Windows.Interactivity.dll [17.8 ms]
2022-09-16 11:12:25.514846 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/Microsoft.Expression.Interactions.4.5.0.0/Microsoft.Expression.Interactions.dll [26.4 ms]
2022-09-16 11:12:25.529688 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/stdole.7.0.3300.0/stdole.dll [14.2 ms]
2022-09-16 11:12:25.539219 ; package        ; Debug       ; Decompressed bin/Release/Packages/WPF Controls/package.xml [9.38 ms]
2022-09-16 11:12:25.539219 ; Package        ; Debug       ; Found no custom actions to run at 'install' stage.
2022-09-16 11:12:25.539219 ; Installer      ; Information ; Installed WPF Controls version 9.17.4+5e508f08 [690 ms]
2022-09-16 11:12:25.539219 ; Installer      ; Information ; Installing C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Editor CE.9.17.4+5e508f08.x64.TapPackage
2022-09-16 11:12:25.681093 ; package        ; Debug       ; Decompressed bin/Release/EditorHelp.chm [135 ms]
2022-09-16 11:12:25.840618 ; package        ; Debug       ; Decompressed bin/Release/Editor.exe [159 ms]
2022-09-16 11:12:25.940078 ; package        ; Debug       ; Decompressed bin/Release/PackageManager.exe [99.7 ms]
2022-09-16 11:12:25.994230 ; package        ; Debug       ; Decompressed bin/Release/Packages/Editor CE/Keysight.OpenTap.CommunityEditionPopup.exe [54.2 ms]
2022-09-16 11:12:26.007945 ; package        ; Debug       ; Decompressed bin/Release/Packages/Editor CE/EULA.rtf [13.2 ms]
2022-09-16 11:12:26.075813 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/AvalonDock.4.60.0.0/AvalonDock.dll [68.0 ms]
2022-09-16 11:12:26.082604 ; package        ; Debug       ; Decompressed bin/Release/Packages/Editor CE/package.xml [6.80 ms]
2022-09-16 11:12:26.082604 ; Plugin         ; Information ; Starting install step 'tap.exe communityeditionpopup'
2022-09-16 11:12:27.176348 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyPluginGen\bin\Release\SessionLogs\tap 2022-09-16 11-12-26.txt'. [8.64 ms]
2022-09-16 11:12:27.176348 ; Session        ; Debug       ; Running '"bin\Release\tap.exe" communityeditionpopup --verbose ' in 'D:\MPI Project\Test\MyOpenTap\MyPluginGen\bin\Release'.
2022-09-16 11:12:27.176348 ; Session        ; Debug       ; Microsoft Windows 10.0.19044 X64
2022-09-16 11:12:27.176348 ; Session        ; Debug       ; .NET Framework 4.8.4515.0
2022-09-16 11:12:27.176348 ; AssemblyFinder ; Debug       ; Found 24/78 assembly files. [25.7 ms]
2022-09-16 11:12:27.176348 ; Session        ; Debug       ; OpenTAP Engine 9.18.5+0328e9b4 X64
2022-09-16 11:12:27.176348 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in D:\MPI Project\Test\MyOpenTap\MyPluginGen\bin\Release\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2022-09-16 11:12:27.176348 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in D:\MPI Project\Test\MyOpenTap\MyPluginGen\bin\Release\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2022-09-16 11:12:27.176348 ; Searcher       ; Debug       ; Ordered 22 assemblies according to references. [239 ms]
2022-09-16 11:12:27.322171 ; AssemblyData   ; Debug       ; Loaded OpenTap. [419 us]
2022-09-16 11:12:27.322171 ; AssemblyData   ; Debug       ; Loaded Keysight.OpenTap.Wpf. [20.3 ms]
2022-09-16 11:12:27.322171 ; Settings       ; Debug       ; No settings file exists for EngineSettings. A new instance with default values has been created. [12.1 ms]
2022-09-16 11:12:27.430316 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyPluginGen\bin\Release\SessionLogs\SessionLog 2022-09-16 11-12-26.txt'. [25.6 ms]
2022-09-16 11:12:27.430316 ; AssemblyData   ; Debug       ; Loaded Keysight.OpenTap.CommunityEditionPopup. [10.4 ms]
2022-09-16 11:12:27.430316 ; AssemblyData   ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [12.8 ms]
2022-09-16 11:12:27.494570 ; CLI            ; Debug       ; Executing CLI action: communityeditionpopup
2022-09-16 11:12:27.494733 ; CLI            ; Debug       ; CLI action returned exit code: 0 [1.97 ms]
2022-09-16 11:12:27.520459 ; Plugin         ; Information ; Succesfully ran install step  'tap.exe communityeditionpopup'.  [1.43 s]
2022-09-16 11:12:27.520459 ; Package        ; Debug       ; Found no custom actions to run at 'install' stage.
2022-09-16 11:12:27.520459 ; Installer      ; Information ; Installed Editor CE version 9.17.4+5e508f08 [1.98 s]
2022-09-16 11:12:27.520459 ; Installer      ; Information ; Installing C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Results Viewer CE.9.17.4+5e508f08.x64.TapPackage
2022-09-16 11:12:27.691083 ; package        ; Debug       ; Decompressed bin/Release/ResultsViewer.exe [157 ms]
2022-09-16 11:12:27.822273 ; package        ; Debug       ; Decompressed bin/Release/RunExplorer.exe [131 ms]
2022-09-16 11:12:27.866015 ; package        ; Debug       ; Decompressed bin/Release/ResultsViewerHelp.chm [43.3 ms]
2022-09-16 11:12:27.906918 ; package        ; Debug       ; Decompressed bin/Release/RunExplorerHelp.chm [41.0 ms]
2022-09-16 11:12:27.973850 ; package        ; Debug       ; Decompressed bin/Release/Packages/Editor CE/Keysight.OpenTap.CommunityEditionPopup.exe [66.6 ms]
2022-09-16 11:12:27.989943 ; package        ; Debug       ; Decompressed bin/Release/Packages/Editor CE/EULA.rtf [16.1 ms]
2022-09-16 11:12:28.064188 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/OxyPlot.1.0.0.0/OxyPlot.dll [74.2 ms]
2022-09-16 11:12:28.126980 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/OxyPlot.Wpf.1.0.0.0/OxyPlot.Wpf.dll [62.6 ms]
2022-09-16 11:12:28.188941 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/DocX.1.0.0.22/DocX.dll [62.6 ms]
2022-09-16 11:12:28.240864 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/ReactiveUI.6.5.0.0/ReactiveUI.dll [51.0 ms]
2022-09-16 11:12:28.263105 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/System.Reactive.Interfaces.2.2.5.0/System.Reactive.Interfaces.dll [22.0 ms]
2022-09-16 11:12:28.292298 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/System.Reactive.Core.2.2.5.0/System.Reactive.Core.dll [29.3 ms]
2022-09-16 11:12:28.375426 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/System.Reactive.Linq.2.2.5.0/System.Reactive.Linq.dll [83.0 ms]
2022-09-16 11:12:28.395877 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/Splat.1.6.2.0/Splat.dll [20.5 ms]
2022-09-16 11:12:28.413687 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/System.Reactive.Windows.Threading.2.2.5.0/System.Reactive.Windows.Threading.dll [17.4 ms]
2022-09-16 11:12:28.431674 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/System.Reactive.PlatformServices.2.2.5.0/System.Reactive.PlatformServices.dll [18.0 ms]
2022-09-16 11:12:28.442064 ; package        ; Debug       ; Decompressed bin/Release/Packages/Results Viewer CE/package.xml [10.2 ms]
2022-09-16 11:12:28.442064 ; Plugin         ; Information ; Starting install step 'tap.exe communityeditionpopup'
2022-09-16 11:12:29.989513 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyPluginGen\bin\Release\SessionLogs\tap 2022-09-16 11-12-28.txt'. [6.89 ms]
2022-09-16 11:12:29.989697 ; Session        ; Debug       ; Running '"bin\Release\tap.exe" communityeditionpopup --verbose ' in 'D:\MPI Project\Test\MyOpenTap\MyPluginGen\bin\Release'.
2022-09-16 11:12:29.989697 ; AssemblyFinder ; Debug       ; Found 24/88 assembly files. [60.7 ms]
2022-09-16 11:12:29.989697 ; Session        ; Debug       ; Microsoft Windows 10.0.19044 X64
2022-09-16 11:12:29.989697 ; Session        ; Debug       ; .NET Framework 4.8.4515.0
2022-09-16 11:12:29.989697 ; Session        ; Debug       ; OpenTAP Engine 9.18.5+0328e9b4 X64
2022-09-16 11:12:29.989697 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in D:\MPI Project\Test\MyOpenTap\MyPluginGen\bin\Release\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2022-09-16 11:12:29.989697 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in D:\MPI Project\Test\MyOpenTap\MyPluginGen\bin\Release\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2022-09-16 11:12:29.989697 ; Searcher       ; Debug       ; Ordered 22 assemblies according to references. [455 ms]
2022-09-16 11:12:30.225990 ; AssemblyData   ; Debug       ; Loaded OpenTap. [580 us]
2022-09-16 11:12:30.226490 ; AssemblyData   ; Debug       ; Loaded Keysight.OpenTap.Wpf. [14.3 ms]
2022-09-16 11:12:30.333357 ; Settings       ; Debug       ; No settings file exists for EngineSettings. A new instance with default values has been created. [26.3 ms]
2022-09-16 11:12:30.446349 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyPluginGen\bin\Release\SessionLogs\SessionLog 2022-09-16 11-12-28.txt'. [52.3 ms]
2022-09-16 11:12:30.550722 ; AssemblyData   ; Debug       ; Loaded Keysight.OpenTap.CommunityEditionPopup. [7.74 ms]
2022-09-16 11:12:30.550722 ; AssemblyData   ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [11.9 ms]
2022-09-16 11:12:30.708987 ; CLI            ; Debug       ; Executing CLI action: communityeditionpopup
2022-09-16 11:12:30.708987 ; CLI            ; Debug       ; CLI action returned exit code: 0 [9.01 ms]
2022-09-16 11:12:30.734464 ; Plugin         ; Information ; Succesfully ran install step  'tap.exe communityeditionpopup'.  [2.29 s]
2022-09-16 11:12:30.734965 ; Package        ; Debug       ; Found no custom actions to run at 'install' stage.
2022-09-16 11:12:30.734965 ; Installer      ; Information ; Installed Results Viewer CE version 9.17.4+5e508f08 [3.21 s]
2022-09-16 11:12:30.734999 ; Installer      ; Information ; Installing C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Developer's System CE.9.17.4+5e508f08.TapPackage
2022-09-16 11:12:30.746565 ; package        ; Debug       ; Decompressed bin/Release/Packages/Developer's System CE/package.xml [6.85 ms]
2022-09-16 11:12:30.746565 ; Package        ; Debug       ; Found no custom actions to run at 'install' stage.
2022-09-16 11:12:30.746565 ; Installer      ; Information ; Installed Developer's System CE version 9.17.4+5e508f08 [11.8 ms]
2022-09-16 11:12:31.043335 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyPluginChuck\bin\Release\SessionLogs\MSBuild.19280 2022-09-16 09-07-11.txt'. [37.1 ms]
2022-09-16 11:12:31.050062 ; Session        ; Debug       ; Running '"C:\Program Files (x86)\Microsoft Visual Studio\2019\Professional\MSBuild\Current\Bin\MSBuild.exe" "C:\Users\Jacky.Kuo\AppData\Local\Temp\Xucacod.proj"' in 'D:\MPI Project\Test\MyOpenTap\MyPluginChuck'.
2022-09-16 11:12:31.797692 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-16 11:12:33.739103 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Release\SessionLogs\MSBuild.19280 2022-09-16 09-07-11.txt'. [60.0 ms]
2022-09-16 11:12:33.753167 ; Session        ; Debug       ; Running '"C:\Program Files (x86)\Microsoft Visual Studio\2019\Professional\MSBuild\Current\Bin\MSBuild.exe" "C:\Users\Jacky.Kuo\AppData\Local\Temp\Xucacod.proj"' in 'D:\MPI Project\Test\MyOpenTap\MyOpenTapMain'.
2022-09-16 11:12:34.413265 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-16 11:12:34.513626 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyPluginVision\bin\Release\SessionLogs\MSBuild.19280 2022-09-16 09-07-11.txt'. [24.1 ms]
2022-09-16 11:12:34.520107 ; Session        ; Debug       ; Running '"C:\Program Files (x86)\Microsoft Visual Studio\2019\Professional\MSBuild\Current\Bin\MSBuild.exe" "C:\Users\Jacky.Kuo\AppData\Local\Temp\Xucacod.proj"' in 'D:\MPI Project\Test\MyOpenTap\MyPluginVision'.
2022-09-16 11:12:35.159206 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-16 11:12:35.248168 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyOpenTapShare\bin\Release\SessionLogs\MSBuild.19280 2022-09-16 09-07-11.txt'. [26.3 ms]
2022-09-16 11:12:35.254782 ; Session        ; Debug       ; Running '"C:\Program Files (x86)\Microsoft Visual Studio\2019\Professional\MSBuild\Current\Bin\MSBuild.exe" "C:\Users\Jacky.Kuo\AppData\Local\Temp\Xucacod.proj"' in 'D:\MPI Project\Test\MyOpenTap\MyOpenTapShare'.
2022-09-16 11:12:35.866605 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-16 11:12:35.974414 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyPluginGen\bin\Release\SessionLogs\MSBuild.19280 2022-09-16 09-07-11.txt'. [31.7 ms]
2022-09-16 11:12:35.982124 ; Session        ; Debug       ; Running '"C:\Program Files (x86)\Microsoft Visual Studio\2019\Professional\MSBuild\Current\Bin\MSBuild.exe" "C:\Users\Jacky.Kuo\AppData\Local\Temp\Xucacod.proj"' in 'D:\MPI Project\Test\MyOpenTap\MyPluginGen'.
2022-09-16 11:12:36.645682 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-16 11:12:36.773677 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyPluginChuck\bin\Release\SessionLogs\MSBuild.19280 2022-09-16 09-07-11.txt'. [33.3 ms]
2022-09-16 11:12:36.780355 ; Session        ; Debug       ; Running '"C:\Program Files (x86)\Microsoft Visual Studio\2019\Professional\MSBuild\Current\Bin\MSBuild.exe" "C:\Users\Jacky.Kuo\AppData\Local\Temp\Xucacod.proj"' in 'D:\MPI Project\Test\MyOpenTap\MyPluginChuck'.
2022-09-16 11:12:37.377907 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-16 11:12:48.109789 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Release\SessionLogs\MSBuild.19280 2022-09-16 09-07-11.txt'. [48.5 ms]
2022-09-16 11:12:48.120271 ; Session        ; Debug       ; Running '"C:\Program Files (x86)\Microsoft Visual Studio\2019\Professional\MSBuild\Current\Bin\MSBuild.exe" "C:\Users\Jacky.Kuo\AppData\Local\Temp\Xucacod.proj"' in 'D:\MPI Project\Test\MyOpenTap\MyOpenTapMain'.
2022-09-16 11:12:48.713058 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-16 11:12:50.848866 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyPluginVision\bin\Release\SessionLogs\MSBuild.19280 2022-09-16 09-07-11.txt'. [26.3 ms]
2022-09-16 11:12:50.857704 ; Session        ; Debug       ; Running '"C:\Program Files (x86)\Microsoft Visual Studio\2019\Professional\MSBuild\Current\Bin\MSBuild.exe" "C:\Users\Jacky.Kuo\AppData\Local\Temp\Xucacod.proj"' in 'D:\MPI Project\Test\MyOpenTap\MyPluginVision'.
2022-09-16 11:12:51.463739 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-16 11:12:51.612887 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyOpenTapShare\bin\Release\SessionLogs\MSBuild.19280 2022-09-16 09-07-11.txt'. [29.2 ms]
2022-09-16 11:12:51.621701 ; Session        ; Debug       ; Running '"C:\Program Files (x86)\Microsoft Visual Studio\2019\Professional\MSBuild\Current\Bin\MSBuild.exe" "C:\Users\Jacky.Kuo\AppData\Local\Temp\Xucacod.proj"' in 'D:\MPI Project\Test\MyOpenTap\MyOpenTapShare'.
2022-09-16 11:12:52.231752 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-16 11:12:52.381061 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyPluginGen\bin\Release\SessionLogs\MSBuild.19280 2022-09-16 09-07-11.txt'. [24.7 ms]
2022-09-16 11:12:52.388413 ; Session        ; Debug       ; Running '"C:\Program Files (x86)\Microsoft Visual Studio\2019\Professional\MSBuild\Current\Bin\MSBuild.exe" "C:\Users\Jacky.Kuo\AppData\Local\Temp\Xucacod.proj"' in 'D:\MPI Project\Test\MyOpenTap\MyPluginGen'.
2022-09-16 11:12:52.999609 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-16 11:12:53.191344 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyPluginChuck\bin\Release\SessionLogs\MSBuild.19280 2022-09-16 09-07-11.txt'. [49.4 ms]
2022-09-16 11:12:53.200376 ; Session        ; Debug       ; Running '"C:\Program Files (x86)\Microsoft Visual Studio\2019\Professional\MSBuild\Current\Bin\MSBuild.exe" "C:\Users\Jacky.Kuo\AppData\Local\Temp\Xucacod.proj"' in 'D:\MPI Project\Test\MyOpenTap\MyPluginChuck'.
2022-09-16 11:12:53.797132 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-16 11:12:54.412753 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyOpenTapShare\bin\Release\SessionLogs\MSBuild.19280 2022-09-16 09-07-11.txt'. [27.3 ms]
2022-09-16 11:12:54.445458 ; Session        ; Debug       ; Running '"C:\Program Files (x86)\Microsoft Visual Studio\2019\Professional\MSBuild\Current\Bin\MSBuild.exe" "C:\Users\Jacky.Kuo\AppData\Local\Temp\Xucacod.proj"' in 'D:\MPI Project\Test\MyOpenTap\MyOpenTapShare'.
2022-09-16 11:12:55.061092 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-16 11:12:55.638493 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyPluginChuck\bin\Release\SessionLogs\MSBuild.19280 2022-09-16 09-07-11.txt'. [38.6 ms]
2022-09-16 11:12:55.646972 ; Session        ; Debug       ; Running '"C:\Program Files (x86)\Microsoft Visual Studio\2019\Professional\MSBuild\Current\Bin\MSBuild.exe" "C:\Users\Jacky.Kuo\AppData\Local\Temp\Xucacod.proj"' in 'D:\MPI Project\Test\MyOpenTap\MyPluginChuck'.
2022-09-16 11:12:56.245816 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-16 11:12:56.387563 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyPluginVision\bin\Release\SessionLogs\MSBuild.19280 2022-09-16 09-07-11.txt'. [24.1 ms]
2022-09-16 11:12:56.392124 ; Session        ; Debug       ; Running '"C:\Program Files (x86)\Microsoft Visual Studio\2019\Professional\MSBuild\Current\Bin\MSBuild.exe" "C:\Users\Jacky.Kuo\AppData\Local\Temp\Xucacod.proj"' in 'D:\MPI Project\Test\MyOpenTap\MyPluginVision'.
2022-09-16 11:12:56.994084 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-16 11:12:58.407276 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Release\SessionLogs\MSBuild.19280 2022-09-16 09-07-11.txt'. [28.0 ms]
2022-09-16 11:12:58.411308 ; Session        ; Debug       ; Running '"C:\Program Files (x86)\Microsoft Visual Studio\2019\Professional\MSBuild\Current\Bin\MSBuild.exe" "C:\Users\Jacky.Kuo\AppData\Local\Temp\Xucacod.proj"' in 'D:\MPI Project\Test\MyOpenTap\MyOpenTapMain'.
2022-09-16 11:12:59.011352 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-16 11:12:59.152711 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyPluginGen\bin\Release\SessionLogs\MSBuild.19280 2022-09-16 09-07-11.txt'. [24.8 ms]
2022-09-16 11:12:59.159272 ; Session        ; Debug       ; Running '"C:\Program Files (x86)\Microsoft Visual Studio\2019\Professional\MSBuild\Current\Bin\MSBuild.exe" "C:\Users\Jacky.Kuo\AppData\Local\Temp\Xucacod.proj"' in 'D:\MPI Project\Test\MyOpenTap\MyPluginGen'.
2022-09-16 11:12:59.758578 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-16 11:13:33.991748 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyPluginVision\bin\Release\SessionLogs\MSBuild.19280 2022-09-16 09-07-11.txt'. [32.1 ms]
2022-09-16 11:13:34.001283 ; Session        ; Debug       ; Running '"C:\Program Files (x86)\Microsoft Visual Studio\2019\Professional\MSBuild\Current\Bin\MSBuild.exe" "C:\Users\Jacky.Kuo\AppData\Local\Temp\Xucacod.proj"' in 'D:\MPI Project\Test\MyOpenTap\MyPluginVision'.
2022-09-16 11:13:34.598074 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-16 11:13:34.696951 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Release\SessionLogs\MSBuild.19280 2022-09-16 09-07-11.txt'. [22.0 ms]
2022-09-16 11:13:34.702547 ; Session        ; Debug       ; Running '"C:\Program Files (x86)\Microsoft Visual Studio\2019\Professional\MSBuild\Current\Bin\MSBuild.exe" "C:\Users\Jacky.Kuo\AppData\Local\Temp\Xucacod.proj"' in 'D:\MPI Project\Test\MyOpenTap\MyOpenTapMain'.
2022-09-16 11:13:35.314131 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-16 11:13:35.412709 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyOpenTapShare\bin\Release\SessionLogs\MSBuild.19280 2022-09-16 09-07-11.txt'. [19.9 ms]
2022-09-16 11:13:35.417901 ; Session        ; Debug       ; Running '"C:\Program Files (x86)\Microsoft Visual Studio\2019\Professional\MSBuild\Current\Bin\MSBuild.exe" "C:\Users\Jacky.Kuo\AppData\Local\Temp\Xucacod.proj"' in 'D:\MPI Project\Test\MyOpenTap\MyOpenTapShare'.
2022-09-16 11:13:36.006618 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-16 11:13:36.103044 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyPluginGen\bin\Release\SessionLogs\MSBuild.19280 2022-09-16 09-07-11.txt'. [24.8 ms]
2022-09-16 11:13:36.107141 ; Session        ; Debug       ; Running '"C:\Program Files (x86)\Microsoft Visual Studio\2019\Professional\MSBuild\Current\Bin\MSBuild.exe" "C:\Users\Jacky.Kuo\AppData\Local\Temp\Xucacod.proj"' in 'D:\MPI Project\Test\MyOpenTap\MyPluginGen'.
2022-09-16 11:13:36.706196 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-16 11:13:36.819114 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyPluginChuck\bin\Release\SessionLogs\MSBuild.19280 2022-09-16 09-07-11.txt'. [22.2 ms]
2022-09-16 11:13:36.822644 ; Session        ; Debug       ; Running '"C:\Program Files (x86)\Microsoft Visual Studio\2019\Professional\MSBuild\Current\Bin\MSBuild.exe" "C:\Users\Jacky.Kuo\AppData\Local\Temp\Xucacod.proj"' in 'D:\MPI Project\Test\MyOpenTap\MyPluginChuck'.
2022-09-16 11:13:37.406977 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-16 11:26:00.383109 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Release\SessionLogs\MSBuild.19280 2022-09-16 09-07-11.txt'. [64.1 ms]
2022-09-16 11:26:00.406866 ; Session        ; Debug       ; Running '"C:\Program Files (x86)\Microsoft Visual Studio\2019\Professional\MSBuild\Current\Bin\MSBuild.exe" "C:\Users\Jacky.Kuo\AppData\Local\Temp\Xucacod.proj"' in 'D:\MPI Project\Test\MyOpenTap\MyOpenTapMain'.
2022-09-16 11:26:01.022687 ; OpenTAP        ; Information ; Target installation is already up to date.
