2022-09-15 14:57:39.038536 ; Session        ; Debug       ; Session log loaded as 'bin\Debug\SessionLogs\MSBuild 2022-09-15 14-57-24.txt'. [8.09 ms]
2022-09-15 14:59:55.814004 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/ScpiAttributeExample.cs [4.91 ms]
2022-09-15 14:59:55.817485 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/UnitAttributeExample.cs [3.29 ms]
2022-09-15 14:59:55.821613 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/XmlIgnoreAttributeExample.cs [4.42 ms]
2022-09-15 14:59:55.827093 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/InputOutput/GenerateOutput.cs [5.04 ms]
2022-09-15 14:59:55.830310 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/InputOutput/HandleInput.cs [3.48 ms]
2022-09-15 14:59:55.834006 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/ParentChild/ChildSeekingResources.cs [3.80 ms]
2022-09-15 14:59:55.838210 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/ParentChild/ParentAnyChildren.cs [3.87 ms]
2022-09-15 14:59:55.843148 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/ParentChild/ParentWithResources.cs [4.83 ms]
2022-09-15 14:59:55.847060 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/PublishResults/ResultsForXyArray.cs [4.14 ms]
2022-09-15 14:59:55.850549 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/PublishResults/ResultsWithCustomClass.cs [3.39 ms]
2022-09-15 14:59:55.854270 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/PublishResults/SetOfNameValuePairs.cs [3.67 ms]
2022-09-15 14:59:55.859571 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/PublishResults/SingleNameValuePair.cs [5.21 ms]
2022-09-15 14:59:55.863363 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Execution/AbortsTheTestPlan.cs [3.93 ms]
2022-09-15 14:59:55.867614 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Execution/AccessingComponentSettings.cs [4.32 ms]
2022-09-15 14:59:55.872115 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Execution/DeferTaskStep.cs [4.10 ms]
2022-09-15 14:59:55.877446 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Execution/LogMessages.cs [5.52 ms]
2022-09-15 14:59:55.881265 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Execution/OfferBreakExample.cs [3.59 ms]
2022-09-15 14:59:55.885046 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Execution/SetVerdict.cs [4.19 ms]
2022-09-15 14:59:55.888786 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Settings/EnabledCheckBoxes.cs [3.63 ms]
2022-09-15 14:59:55.894883 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Settings/ListOfObjects.cs [5.67 ms]
2022-09-15 14:59:55.898855 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Settings/ReadOnlyListExample.cs [4.07 ms]
2022-09-15 14:59:55.902967 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Settings/RuleValidation.cs [4.12 ms]
2022-09-15 14:59:55.908369 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment.Gui/PluginDevelopment.Gui.csproj [5.55 ms]
2022-09-15 14:59:55.912657 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment.Gui/Properties/AssemblyInfo.cs [4.28 ms]
2022-09-15 14:59:55.916100 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment.Gui/Properties/launchSettings.json [3.20 ms]
2022-09-15 14:59:55.921364 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment.Gui/GUI/CustomControlProvider.cs [5.31 ms]
2022-09-15 14:59:55.927314 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment.Gui/GUI/DockablePanel.cs [6.07 ms]
2022-09-15 14:59:55.933572 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment.Gui/GUI/ResultXYChartExample.cs [6.09 ms]
2022-09-15 14:59:55.937458 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment.Gui/GUI/ToolsMenu.cs [3.65 ms]
2022-09-15 14:59:55.942090 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/GUI/SomeInstrument.png [5.03 ms]
2022-09-15 14:59:55.946401 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/TestPlanExecution/BuildTestPlan.Api/BuildTestPlan.Api.csproj [4.18 ms]
2022-09-15 14:59:55.950779 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/TestPlanExecution/BuildTestPlan.Api/Program.cs [4.20 ms]
2022-09-15 14:59:55.954906 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/TestPlanExecution/BuildTestPlan.Api/Properties/AssemblyInfo.cs [4.24 ms]
2022-09-15 14:59:55.961056 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/TestPlanExecution/RunTestPlan.Api/Program.cs [5.71 ms]
2022-09-15 14:59:55.964852 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/TestPlanExecution/RunTestPlan.Api/RunTestPlan.Api.csproj [4.10 ms]
2022-09-15 14:59:55.969129 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/TestPlanExecution/RunTestPlan.Api/Properties/AssemblyInfo.cs [4.01 ms]
2022-09-15 14:59:55.997877 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/Microsoft.Build.Utilities.Core.15.1.0.0/Microsoft.Build.Utilities.Core.dll [28.8 ms]
2022-09-15 14:59:56.010895 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/Microsoft.Build.Framework.15.1.0.0/Microsoft.Build.Framework.dll [13.2 ms]
2022-09-15 14:59:56.120770 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/Microsoft.Build.15.1.0.0/Microsoft.Build.dll [109 ms]
2022-09-15 14:59:56.166364 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/System.Text.Encoding.CodePages.4.0.2.0/System.Text.Encoding.CodePages.dll [45.5 ms]
2022-09-15 14:59:56.184583 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/System.IO.Compression.4.2.0.0/System.IO.Compression.dll [18.6 ms]
2022-09-15 14:59:56.196902 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/System.Resources.ResourceManager.4.0.1.0/System.Resources.ResourceManager.dll [11.9 ms]
2022-09-15 14:59:56.205885 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/System.Text.Encoding.4.0.11.0/System.Text.Encoding.dll [9.12 ms]
2022-09-15 14:59:56.217469 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/System.Threading.4.0.11.0/System.Threading.dll [11.5 ms]
2022-09-15 14:59:56.227993 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/System.Runtime.InteropServices.4.1.2.0/System.Runtime.InteropServices.dll [10.7 ms]
2022-09-15 14:59:56.238447 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/System.Reflection.4.1.2.0/System.Reflection.dll [10.3 ms]
2022-09-15 14:59:56.249059 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/System.Runtime.Handles.4.0.1.0/System.Runtime.Handles.dll [10.2 ms]
2022-09-15 14:59:56.259472 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/System.Globalization.4.0.11.0/System.Globalization.dll [10.5 ms]
2022-09-15 14:59:56.267183 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/package.xml [7.65 ms]
2022-09-15 14:59:56.269072 ; Package        ; Debug       ; Found no custom actions to run at 'install' stage.
2022-09-15 14:59:56.269072 ; Installer      ; Information ; Installed SDK version 9.17.4+ea67c63a [890 ms]
2022-09-15 14:59:56.269072 ; Installer      ; Information ; Installing C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\SQLite and PostgreSQL.9.4.2+3009aace.TapPackage
2022-09-15 14:59:56.294380 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SQLite and PostgreSQL/Keysight.OpenTap.Plugins.ResultListener.SqlDatabase.dll [22.0 ms]
2022-09-15 14:59:56.312608 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SQLite and PostgreSQL/Keysight.OpenTap.Plugins.ResultListener.SQLite.dll [17.9 ms]
2022-09-15 14:59:56.330783 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SQLite and PostgreSQL/Keysight.OpenTap.Plugins.ResultListener.PostgreSQL.dll [18.2 ms]
2022-09-15 14:59:56.394668 ; package        ; Debug       ; Decompressed bin/Debug/x86/SQLite.Interop.dll [63.4 ms]
2022-09-15 14:59:56.464208 ; package        ; Debug       ; Decompressed bin/Debug/x64/SQLite.Interop.dll [69.9 ms]
2022-09-15 14:59:56.501300 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/System.Data.SQLite.1.0.109.0/System.Data.SQLite.dll [36.7 ms]
2022-09-15 14:59:56.550044 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/Npgsql.4.0.4.0/Npgsql.dll [48.5 ms]
2022-09-15 14:59:56.561753 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/System.Threading.Tasks.Extensions.4.2.0.0/System.Threading.Tasks.Extensions.dll [11.6 ms]
2022-09-15 14:59:56.570004 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/System.Runtime.CompilerServices.Unsafe.4.0.4.0/System.Runtime.CompilerServices.Unsafe.dll [8.83 ms]
2022-09-15 14:59:56.580274 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/System.Runtime.4.1.2.0/System.Runtime.dll [10.1 ms]
2022-09-15 14:59:56.585055 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SQLite and PostgreSQL/package.xml [4.28 ms]
2022-09-15 14:59:56.585137 ; Package        ; Debug       ; Found no custom actions to run at 'install' stage.
2022-09-15 14:59:56.585137 ; Installer      ; Information ; Installed SQLite and PostgreSQL version 9.4.2+3009aace [315 ms]
2022-09-15 14:59:56.585137 ; Installer      ; Information ; Installing C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Visual Studio SDK CE.1.2.6+ef0ad804.TapPackage
2022-09-15 14:59:56.600691 ; package        ; Debug       ; Decompressed bin/Debug/Packages/Visual Studio SDK CE/OpenTap.VSSdk.Debugger.dll [13.0 ms]
2022-09-15 14:59:56.630197 ; package        ; Debug       ; Decompressed bin/Debug/Packages/Visual Studio SDK CE/Install/OpenTap.VSSdk.vsix [28.6 ms]
2022-09-15 14:59:56.643275 ; package        ; Debug       ; Decompressed bin/Debug/Packages/Visual Studio SDK CE/Install/OpenTap.VSSdk.Installer.dll [13.2 ms]
2022-09-15 14:59:56.670251 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/EnvDTE.8.0.0.0/EnvDTE.dll [26.9 ms]
2022-09-15 14:59:56.687725 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/System.ValueTuple.4.0.2.0/System.ValueTuple.dll [17.2 ms]
2022-09-15 14:59:56.701078 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/stdole.7.0.3300.0/stdole.dll [13.6 ms]
2022-09-15 14:59:56.705419 ; package        ; Debug       ; Decompressed bin/Debug/Packages/Visual Studio SDK CE/package.xml [4.24 ms]
2022-09-15 14:59:56.705419 ; Plugin         ; Information ; Starting install step 'tap.exe sdk vs-integration --install'
2022-09-15 14:59:57.384141 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyPluginChuck\bin\Debug\SessionLogs\tap 2022-09-15 14-59-56.txt'. [6.37 ms]
2022-09-15 14:59:57.384141 ; Session        ; Debug       ; Running '"bin\Debug\tap.exe" sdk vs-integration --install --verbose ' in 'D:\MPI Project\Test\MyOpenTap\MyPluginChuck\bin\Debug'.
2022-09-15 14:59:57.384141 ; Session        ; Debug       ; Microsoft Windows 10.0.19044 X64
2022-09-15 14:59:57.384141 ; Session        ; Debug       ; .NET Framework 4.8.4515.0
2022-09-15 14:59:57.384141 ; AssemblyFinder ; Debug       ; Found 22/67 assembly files. [16.2 ms]
2022-09-15 14:59:57.384141 ; Session        ; Debug       ; OpenTAP Engine 9.17.4+ea67c63a X64
2022-09-15 14:59:57.384141 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in D:\MPI Project\Test\MyOpenTap\MyPluginChuck\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2022-09-15 14:59:57.384141 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in D:\MPI Project\Test\MyOpenTap\MyPluginChuck\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2022-09-15 14:59:57.384141 ; Searcher       ; Debug       ; Ordered 20 assemblies according to references. [198 ms]
2022-09-15 14:59:57.559254 ; PluginManager  ; Debug       ; Loaded OpenTap. [533 us]
2022-09-15 14:59:57.559751 ; PluginManager  ; Debug       ; Loaded Keysight.OpenTap.Wpf. [8.18 ms]
2022-09-15 14:59:57.559751 ; Settings       ; Debug       ; No settings file exists for EngineSettings. A new instance with default values has been created. [4.68 ms]
2022-09-15 14:59:57.559751 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyPluginChuck\bin\Debug\SessionLogs\SessionLog 2022-09-15 14-59-56.txt'. [10.5 ms]
2022-09-15 14:59:57.559751 ; PluginManager  ; Debug       ; Loaded OpenTap.VSSdk.Installer. [4.96 ms]
2022-09-15 14:59:57.559751 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [4.25 ms]
2022-09-15 14:59:57.595643 ; PluginManager  ; Debug       ; Loaded mscorlib. [600 ns]
2022-09-15 14:59:57.595643 ; CLI            ; Debug       ; Executing CLI action: sdk \ vs-integration
2022-09-15 14:59:57.595643 ; CLI            ; Debug       ; CLI action returned exit code: 0 [794 us]
2022-09-15 14:59:57.612314 ; Plugin         ; Information ; Succesfully ran install step  'tap.exe sdk vs-integration --install'.  [906 ms]
2022-09-15 14:59:57.612314 ; Package        ; Debug       ; Found no custom actions to run at 'install' stage.
2022-09-15 14:59:57.612314 ; Installer      ; Information ; Installed Visual Studio SDK CE version 1.2.6+ef0ad804 [1.02 s]
2022-09-15 14:59:57.612314 ; Installer      ; Information ; Installing C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\WPF Controls.9.17.4+5e508f08.TapPackage
2022-09-15 14:59:57.724457 ; package        ; Debug       ; Decompressed bin/Debug/Packages/WPF Controls/Keysight.OpenTap.Wpf.dll [105 ms]
2022-09-15 14:59:57.856374 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/Keysight.Ccl.Wsl.4.0.1.9/Keysight.Ccl.Wsl.dll [132 ms]
2022-09-15 14:59:57.882280 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/EnvDTE.8.0.0.0/EnvDTE.dll [25.6 ms]
2022-09-15 14:59:57.942484 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/MahApps.Metro.1.3.0.0/MahApps.Metro.dll [60.3 ms]
2022-09-15 14:59:57.954743 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/System.Windows.Interactivity.4.5.0.0/System.Windows.Interactivity.dll [11.9 ms]
2022-09-15 14:59:57.971834 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/Microsoft.Expression.Interactions.4.5.0.0/Microsoft.Expression.Interactions.dll [17.0 ms]
2022-09-15 14:59:57.983551 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/stdole.7.0.3300.0/stdole.dll [11.4 ms]
2022-09-15 14:59:57.988801 ; package        ; Debug       ; Decompressed bin/Debug/Packages/WPF Controls/package.xml [5.47 ms]
2022-09-15 14:59:57.988801 ; Package        ; Debug       ; Found no custom actions to run at 'install' stage.
2022-09-15 14:59:57.988801 ; Installer      ; Information ; Installed WPF Controls version 9.17.4+5e508f08 [376 ms]
2022-09-15 14:59:57.988801 ; Installer      ; Information ; Installing C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Editor CE.9.17.4+5e508f08.x64.TapPackage
2022-09-15 14:59:58.076388 ; package        ; Debug       ; Decompressed bin/Debug/EditorHelp.chm [81.0 ms]
2022-09-15 14:59:58.178533 ; package        ; Debug       ; Decompressed bin/Debug/Editor.exe [102 ms]
2022-09-15 14:59:58.253435 ; package        ; Debug       ; Decompressed bin/Debug/PackageManager.exe [74.4 ms]
2022-09-15 14:59:58.254603 ; package        ; Warning     ; Unable to unpack file bin/Debug/Packages/Editor CE/Keysight.OpenTap.CommunityEditionPopup.exe. Retry 1 of 10.
2022-09-15 14:59:58.503086 ; package        ; Debug       ; Decompressed bin/Debug/Packages/Editor CE/Keysight.OpenTap.CommunityEditionPopup.exe [249 ms]
2022-09-15 14:59:58.512631 ; package        ; Debug       ; Decompressed bin/Debug/Packages/Editor CE/EULA.rtf [9.97 ms]
2022-09-15 14:59:58.551144 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/AvalonDock.4.60.0.0/AvalonDock.dll [38.5 ms]
2022-09-15 14:59:58.559157 ; package        ; Debug       ; Decompressed bin/Debug/Packages/Editor CE/package.xml [7.93 ms]
2022-09-15 14:59:58.559157 ; Plugin         ; Information ; Starting install step 'tap.exe communityeditionpopup'
2022-09-15 14:59:59.247718 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyPluginChuck\bin\Debug\SessionLogs\tap 2022-09-15 14-59-581.txt'. [10.3 ms]
2022-09-15 14:59:59.247718 ; Session        ; Debug       ; Running '"bin\Debug\tap.exe" communityeditionpopup --verbose ' in 'D:\MPI Project\Test\MyOpenTap\MyPluginChuck\bin\Debug'.
2022-09-15 14:59:59.247718 ; Session        ; Debug       ; Microsoft Windows 10.0.19044 X64
2022-09-15 14:59:59.247718 ; Session        ; Debug       ; .NET Framework 4.8.4515.0
2022-09-15 14:59:59.247718 ; AssemblyFinder ; Debug       ; Found 24/79 assembly files. [16.6 ms]
2022-09-15 14:59:59.247718 ; Session        ; Debug       ; OpenTAP Engine 9.17.4+ea67c63a X64
2022-09-15 14:59:59.247718 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in D:\MPI Project\Test\MyOpenTap\MyPluginChuck\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
